Hexalith.Conversations.Server.Tests	Microsoft.IdentityModel.JsonWebTokens	8.22.0
Hexalith.Conversations.Server.Tests	Microsoft.IdentityModel.Logging	8.22.0
Hexalith.Conversations.Server.Tests	Microsoft.IdentityModel.Protocols	8.22.0
Hexalith.Conversations.Server.Tests	Microsoft.IdentityModel.Protocols.OpenIdConnect	8.22.0
Hexalith.Conversations.Server.Tests	Microsoft.IdentityModel.Tokens	8.22.0
Hexalith.Conversations.Server.Tests	Microsoft.NET.Test.Sdk	18.10.1
Hexalith.Conversations.Server.Tests	Microsoft.TestPlatform.ObjectModel	18.10.1
Hexalith.Conversations.Server.Tests	Microsoft.TestPlatform.TestHost	18.10.1
Hexalith.Conversations.Server.Tests	Microsoft.Testing.Extensions.Telemetry	2.4.0
Hexalith.Conversations.Server.Tests	Microsoft.Testing.Extensions.TrxReport.Abstractions	2.4.0
Hexalith.Conversations.Server.Tests	Microsoft.Testing.Platform	2.4.0
Hexalith.Conversations.Server.Tests	Microsoft.Testing.Platform.MSBuild	2.4.0
Hexalith.Conversations.Server.Tests	Microsoft.Win32.Registry	5.0.0
Hexalith.Conversations.Server.Tests	OpenTelemetry	1.18.0
Hexalith.Conversations.Server.Tests	OpenTelemetry.Api	1.18.0
Hexalith.Conversations.Server.Tests	OpenTelemetry.Api.ProviderBuilderExtensions	1.18.0
Hexalith.Conversations.Server.Tests	OpenTelemetry.Exporter.OpenTelemetryProtocol	1.18.0
Hexalith.Conversations.Server.Tests	OpenTelemetry.Extensions.Hosting	1.18.0
Hexalith.Conversations.Server.Tests	OpenTelemetry.Instrumentation.AspNetCore	1.18.0
Hexalith.Conversations.Server.Tests	OpenTelemetry.Instrumentation.Http	1.18.0
Hexalith.Conversations.Server.Tests	OpenTelemetry.Instrumentation.Runtime	1.18.0
Hexalith.Conversations.Server.Tests	Polly.Core	8.4.2
Hexalith.Conversations.Server.Tests	Polly.Extensions	8.4.2
Hexalith.Conversations.Server.Tests	Polly.RateLimiting	8.4.2
Hexalith.Conversations.Server.Tests	Shouldly	4.3.0
Hexalith.Conversations.Server.Tests	System.CodeDom	6.0.0
Hexalith.Conversations.Server.Tests	System.IdentityModel.Tokens.Jwt	8.22.0
Hexalith.Conversations.Server.Tests	System.Management	6.0.1
Hexalith.Conversations.Server.Tests	System.Security.AccessControl	6.0.1
Hexalith.Conversations.Server.Tests	System.Threading.RateLimiting	8.0.0
Hexalith.Conversations.Server.Tests	coverlet.collector	10.0.1
Hexalith.Conversations.Server.Tests	xunit.analyzers	2.1.0
Hexalith.Conversations.Server.Tests	xunit.runner.visualstudio	4.0.0
Hexalith.Conversations.Server.Tests	xunit.v3	4.0.1
Hexalith.Conversations.Server.Tests	xunit.v3.assert	4.0.1
Hexalith.Conversations.Server.Tests	xunit.v3.common	4.0.1
Hexalith.Conversations.Server.Tests	xunit.v3.core.mtp-v2	4.0.1
Hexalith.Conversations.Server.Tests	xunit.v3.extensibility.core	4.0.1
Hexalith.Conversations.Server.Tests	xunit.v3.mtp-v2	4.0.1
Hexalith.Conversations.Server.Tests	xunit.v3.runner.common	4.0.1
Hexalith.Conversations.Server.Tests	xunit.v3.runner.inproc.console	4.0.1
